point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
1001,-47.18877292259674,-54.80411414682574,160.48974868576522,0.920571063093965,3,4,453.17620849609375,834.9710083007812,463.0123596191406,866.58984375,8.161412717407647
1002,-84.20574254662445,-9.162152037989003,333.0274426051086,3.5910419815982912,3,4,199.08453369140625,836.4054565429688,201.08355712890625,854.2703247070312,9.808484234820233
1003,-79.56418774490419,-24.859828953845536,131.90689407577833,5.164869537708364,3,4,530.3223266601562,842.5582885742188,527.5925903320312,861.5366821289062,8.460969014491292
1004,-70.10469473838738,-14.766053653787282,235.7825607446789,4.667080863252337,3,4,371.1259765625,855.3838500976562,370.96051025390625,876.12841796875,9.111967443410729
1005,-51.98919739207631,-1.4636201839204546,309.65292984681605,4.348220294132307,3,4,236.9787139892578,887.5610961914062,238.38768005371094,911.700439453125,9.351682591518276
1006,-49.581121532790476,-8.030197863541787,208.5945714556194,5.393081788227246,3,4,407.37567138671875,887.7216186523438,407.2661437988281,911.48828125,8.773602765388599
1007,-57.54729170687853,2.0676676992538177,265.76081605775397,5.164876806065746,3,4,320.59381103515625,889.6868286132812,320.2946472167969,910.9517211914062,9.260824454471523
1008,438.8209099372506,-330.9018982626154,398.45503506130046,4.358982100037839,3,4,19.65599250793457,912.7102661132812,18.38800811767578,1036.489013671875,4.490920332054969
1009,-38.55866951539529,7.528464574748156,293.0607732040566,5.302301628729225,3,4,266.35321044921875,915.7457275390625,266.0060729980469,941.6104736328125,9.166962875046654
1010,422.24207353028334,-308.0610256719739,314.42437995922904,5.383629659080276,3,4,111.93111419677734,923.1802368164062,110.43696594238281,1039.995849609375,4.566896710825858
1011,-46.13113741324754,17.806155559660994,269.86231587551924,5.804675942410954,3,4,314.1004638671875,923.8417358398438,313.3085021972656,945.625732421875,9.250406579243986
1012,-23.21900794094646,7.323355680405683,286.5055914100066,5.484720226947124,3,4,272.42120361328125,931.0333862304688,272.3796691894531,960.7254638671875,8.928115722927199
1013,-23.40603082154784,7.904559160255033,288.712958806251,5.426469980994259,3,4,268.68084716796875,931.623291015625,268.78759765625,961.2276611328125,8.944502528552265
1014,-8.603486387020052,0.9032000538751959,253.5538116645277,5.899517960046516,3,4,320.77178955078125,936.7900390625,320.8592224121094,970.0697631835938,8.557760639267913
1015,-33.35018403843939,25.14373051677032,268.1552733319793,5.946606945024362,3,4,313.8040466308594,947.2063598632812,313.8918762207031,971.258544921875,9.118951595229031
1016,-33.35018403843939,25.14373051677032,268.1552733319793,5.946606945024362,3,4,313.8040466308594,947.2063598632812,313.8918762207031,971.258544921875,9.118951595229031
1017,-22.238797303903247,18.463155698631596,289.015169872774,5.9353795989375655,3,4,271.2084655761719,947.896484375,270.2819519042969,976.5054931640625,8.9962702283885
1018,95.92716890547261,-50.72569465388858,290.7360753755245,5.695044649169825,3,4,217.56265258789062,959.0410766601562,217.4097137451172,1021.3770751953125,7.243110976863055
1019,147.6731886168548,-65.84584849705169,93.59924093492077,5.320589656829243,3,4,445.8465576171875,978.0211181640625,453.89111328125,1040.7535400390625,6.272403068874763
1020,-968.4047561721245,617.0525979102756,626.7920677754252,1.2570789857719111,3,4,361.796875,992.5462646484375,357.8887634277344,1318.006103515625,7.888576577132907
1021,85.2581669776424,-14.444817803875893,326.7172463683242,5.990554374039004,3,4,170.12232971191406,996.6128540039062,168.50852966308594,1056.133544921875,7.558233517021449
1022,-1039.2781885645984,622.8411489652432,639.260447715701,0.547107916977937,3,4,349.1200866699219,1039.380126953125,347.00018310546875,1355.6475830078125,7.004132244270403
1023,156.69596569199518,0.5524108820175115,-108.89378107878011,1.3137164286401208,3,4,652.5365600585938,1041.3399658203125,686.8662719726562,1095.29638671875,5.714777706902161
1024,-1043.1811793751738,622.9733509066419,637.1568385159205,0.8115305113279668,3,4,344.1271057128906,1042.0672607421875,342.92413330078125,1358.678955078125,6.965816976405878
1025,-402.3986108595454,338.6027521078501,374.5602215692235,0.42765820803571764,3,4,708.8859252929688,1634.322265625,984.8150024414062,586.8231811523438,62.70415888365681
1026,-243.31146103624388,355.21930999872825,349.5806237977607,4.125511387350732,3,4,388.9948425292969,1702.982421875,562.9972534179688,1537.35595703125,17.23368665910749
1027,-364.4470192964073,38.38056346796009,396.238589539645,0.3720798010923898,3,5,121.8440933227539,242.90492248535156,116.94559478759766,17.446508407592773,30.390445061061833
1028,-311.1389818633352,-10.173651756109527,421.21551561855193,3.0294532586471465,3,5,11.557937622070312,329.97869873046875,10.16916275024414,192.96893310546875,28.041735149586092
1029,-197.76108892625527,-228.86053957955457,409.89130941899083,3.4025623037634825,3,5,12.568922996520996,333.08819580078125,35.2358512878418,444.5481872558594,18.630772635565027
1030,-202.13504900922905,-224.64018824094205,401.98884561939116,3.78970069768191,3,5,30.24883270263672,333.50421142578125,51.60776138305664,441.49822998046875,18.7388939791146
1031,-194.00206781581178,-229.2338518896192,410.57426873002015,3.360902155682286,3,5,10.931547164916992,339.97589111328125,33.66737365722656,451.03436279296875,18.625744745001946
1032,-192.93124472495606,-227.8826313594577,409.62233225109935,3.1342016997071713,3,5,13.622462272644043,344.4123229980469,35.09453582763672,453.7002868652344,18.667462949067055
1033,-343.42348548790994,37.130094747640754,327.1767625699237,5.90813521938636,3,5,343.7466735839844,396.8341369628906,340.1724853515625,194.0377655029297,30.13723220996894
1034,-333.1320286993416,52.24722830004009,336.44964045448614,5.2746045272143345,3,5,314.7802734375,451.4628601074219,318.7365417480469,218.39085388183594,31.868513033712627
1035,-329.2338614167274,50.847014378151414,333.5715279620057,4.799724842903823,3,5,321.8574523925781,464.0076904296875,322.5201416015625,234.31968688964844,31.783076271524184
1036,-325.72831740807504,51.421652040575935,338.94266245436745,4.024770087971726,3,5,304.1180114746094,472.1713562011719,304.0031433105469,240.00332641601562,32.01301697258662
1037,-300.4194149811703,46.91615521744471,392.46443413131055,2.6633144440359295,3,5,123.68681335449219,501.69384765625,111.55873107910156,264.28118896484375,32.68182031389263
1038,-310.94599090359316,66.89860487186687,337.8906327237059,2.6684525066930824,3,5,308.3343200683594,549.8506469726562,306.7718200683594,291.69195556640625,33.67268714222062
1039,-293.7291328724338,58.26306586154459,353.01792208192825,0.4951571266033437,3,5,249.7313995361328,570.81005859375,244.509521484375,330.80377197265625,33.28471536076895
1040,-286.76783417635755,63.70256606609669,345.2147869484509,0.7119480791589917,3,5,271.7719421386719,604.9750366210938,267.803466796875,361.7416687011719,33.65842135780634
1041,-286.76783417635755,63.70256606609669,345.2147869484509,0.7119480791589917,3,5,271.7719421386719,604.9750366210938,267.803466796875,361.7416687011719,33.65842135780634
1042,-287.7018554889162,64.73728226933935,340.06165707059904,1.2262566742263785,3,5,287.39532470703125,607.3563842773438,284.729736328125,363.8564147949219,33.650271497595355
1043,-253.0373064442261,43.90836923775878,386.98048930453643,4.7506226170807135,3,5,132.78799438476562,627.5221557617188,112.6126708984375,421.082763671875,32.28927270569427
1044,-273.6212486571734,59.899380573391255,344.8219663235974,0.6447259576427881,3,5,262.9380798339844,629.9179077148438,261.39971923828125,401.3720397949219,33.273884617445354
