point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
2405,390.1445700957823,-109.12250538627995,357.4257863209443,0.08968450660686489,2,3,324.6615295410156,1200.1785888671875,324.2591247558594,1269.3929443359375,3.267779253986459
2406,397.4509466648415,-110.67892389225561,311.2524790413151,0.5558321904987474,2,3,350.85089111328125,1200.25537109375,352.2550354003906,1269.31640625,3.2521266617754163
2407,397.4509466648415,-110.67892389225561,311.2524790413151,0.5558321904987474,2,3,350.85089111328125,1200.25537109375,352.2550354003906,1269.31640625,3.2521266617754163
2408,51.40017820933583,140.6018547381916,-375.56181467986113,0.42355315179831116,2,3,818.9686889648438,1200.6744384765625,843.15771484375,1245.439697265625,3.862693595735247
2409,-9.488575538441946,177.91691184429808,-313.5851980505084,0.4950250315427982,2,3,803.0101318359375,1203.2041015625,827.056884765625,1244.2015380859375,4.103400369952756
2410,-13.959668760410487,187.8450884766974,-378.96293695456404,0.1195835802670216,2,3,848.8060302734375,1205.3133544921875,874.6472778320312,1245.343505859375,4.050803848750525
2411,408.62275839670406,-108.04581074132292,368.47846778791194,0.3351624331336396,2,3,318.2497253417969,1206.5667724609375,317.82177734375,1276.8099365234375,3.2300282938602014
2412,454.44714078743135,-123.3885128264574,300.19454891527806,1.0764037402110866,2,3,357.441650390625,1210.3275146484375,357.2757263183594,1281.95947265625,3.136127394135979
2413,0.8775389535943835,183.54388439751875,-311.5933852704272,0.20368141785884775,2,3,800.81787109375,1210.65625,824.7730712890625,1252.3941650390625,4.076725535697537
2414,0.8775389535943835,183.54388439751875,-311.5933852704272,0.20368141785884775,2,3,800.81787109375,1210.65625,824.7730712890625,1252.3941650390625,4.076725535697537
2415,3.424891106685837,181.564266550022,-292.67785254063733,0.10668300967087113,2,3,787.7671508789062,1211.1285400390625,810.6289672851562,1253.1357421875,4.0872330090883615
2416,-8.52770217641233,189.65710960834548,-305.2848457307107,0.6763033401218793,2,3,800.0430908203125,1211.16259765625,824.7730712890625,1252.3941650390625,4.112445367731187
2417,-8.52770217641233,189.65710960834548,-305.2848457307107,0.6763033401218793,2,3,800.0430908203125,1211.16259765625,824.7730712890625,1252.3941650390625,4.112445367731187
2418,422.6812135740333,-94.13146541955993,384.423503491408,0.01047823731856212,2,3,309.2659912109375,1218.12353515625,307.9413146972656,1289.488525390625,3.2035484902642155
2419,-1328.0107964095344,923.5452608730996,436.67037807127986,1.179603313853601,2,3,788.2080078125,1218.8385009765625,763.5841064453125,1798.4329833984375,19.62162550434587
2420,23.435379391895307,188.12628009304046,-308.36529661373584,0.21343705889426312,2,3,794.5643920898438,1221.841064453125,818.8754272460938,1265.3453369140625,4.014961449532118
2421,38.58113405474904,180.44799367999752,-292.2450958098328,0.12114508580513103,2,3,779.2028198242188,1223.1514892578125,802.6141967773438,1267.8587646484375,3.9842218105169844
2422,418.71601650039537,-77.07905990859855,392.0337276929895,0.005190762437483206,2,3,304.60003662109375,1225.82763671875,303.0240478515625,1297.3817138671875,3.2135422875651396
2423,426.21480353388137,-80.96792545737894,386.35918560651857,0.19436874732812381,2,3,308.14910888671875,1225.842529296875,306.5140075683594,1297.6629638671875,3.1980023888778795
2424,43.35384951586806,185.1868559492188,-310.13022207497687,0.23758406871847396,2,3,790.4796142578125,1227.0438232421875,814.8743896484375,1272.0123291015625,3.9554174427469286
2425,-220.2000047812254,328.18526884992366,-163.4765948754299,3.400544936702649,2,3,785.6702880859375,1227.6527099609375,817.5739135742188,1251.974365234375,5.122493245054612
